order_id,product_name,quantity,price,order_date
62397,Mouse,4,1322.53,2023-02-04
62398,Camera,2,677.13,2023-03-20
62399,Monitor,2,1872.67,2023-10-22
62400,Printer,4,415.42,2023-09-11
62401,Printer,3,1812.48,2023-04-11
62402,Printer,4,1096.11,2023-08-22
62403,Smartphone,5,17.76,2023-11-24
62404,Keyboard,4,676.57,2023-07-23
62405,Printer,1,1544.85,2023-03-11
62406,Monitor,4,1985.7,2023-12-24
62407,Laptop,3,945.8,2023-08-06
62408,Smartphone,5,401.62,2023-06-16
62409,Speaker,2,670.49,2023-08-30
62410,Printer,2,421.84,2023-11-25
62411,Laptop,5,1345.01,2023-02-15
62412,Keyboard,4,1837.08,2023-12-15
62413,Monitor,1,1403.63,2023-06-07
62414,Laptop,5,511.9,2023-12-29
62415,Laptop,2,1994.88,2023-06-12
62416,Printer,3,1037.76,2023-04-12
62417,Printer,5,356.04,2023-12-03
62418,Monitor,3,1325.8,2023-06-25
62419,Camera,4,1655.51,2023-08-26
62420,Printer,1,863.17,2023-05-06
62421,Keyboard,3,1195.23,2023-06-16
62422,Camera,1,1191.57,2023-04-25
62423,Printer,3,1981.89,2023-12-28
62424,Laptop,3,671.49,2023-03-30
62425,Headphones,4,443.74,2023-08-21
62426,Headphones,1,1577.33,2023-07-03
62427,Smartphone,4,703.01,2023-03-10
62428,Camera,5,191.74,2023-09-10
62429,Camera,1,677.11,2023-05-21
62430,Monitor,3,888.9,2023-11-09
62431,Monitor,1,1412.61,2023-05-04
62432,Printer,1,1866.4,2023-01-20
62433,Monitor,2,739.06,2023-09-13
62434,Speaker,4,1720.33,2023-07-06
62435,Camera,5,1354.78,2023-07-09
62436,Monitor,3,1442.18,2023-07-21
62437,Tablet,4,1359.37,2023-01-06
62438,Mouse,1,14.64,2023-07-12
62439,Headphones,5,96.86,2023-07-06
62440,Headphones,2,1948.58,2023-09-15
62441,Tablet,2,969.53,2023-11-01
62442,Smartphone,1,1926.38,2023-06-12
62443,Smartphone,4,1520.07,2023-07-24
62444,Mouse,1,1798.42,2023-07-13
62445,Smartphone,1,1380.28,2023-11-01
62446,Smartphone,1,1948.3,2023-11-15
62447,Smartphone,1,478.74,2023-11-29
62448,Camera,4,265.23,2023-11-24
62449,Camera,5,196.59,2023-03-22
62450,Speaker,4,1140.05,2023-11-04
62451,Speaker,5,59.86,2023-02-07
62452,Mouse,2,867.36,2023-10-28
62453,Printer,5,1286.75,2023-04-16
62454,Speaker,3,1525.46,2023-09-22
62455,Laptop,1,681.57,2023-01-29
62456,Speaker,3,189.62,2023-04-28
62457,Keyboard,5,1861.37,2023-07-05
62458,Printer,3,1857.08,2023-08-08
62459,Keyboard,1,242.09,2023-11-01
62460,Mouse,4,1456.62,2023-01-07
62461,Smartphone,3,1086.51,2023-02-08
62462,Camera,1,538.27,2023-06-19
62463,Laptop,2,429.98,2023-08-22
62464,Mouse,1,311.6,2023-08-24
62465,Camera,2,1759.57,2023-10-07
62466,Printer,2,141.98,2023-08-02
62467,Monitor,4,1362.53,2023-01-03
62468,Tablet,1,1526.39,2023-11-19
62469,Keyboard,1,535.3,2023-11-15
62470,Keyboard,1,1824.06,2023-08-31
62471,Headphones,2,1165.59,2023-11-24
62472,Camera,2,885.94,2023-01-07
62473,Speaker,2,1432.81,2023-03-19
62474,Tablet,2,880.76,2023-03-31
62475,Headphones,2,1024.27,2023-07-02
62476,Keyboard,1,1806.69,2023-03-08
62477,Headphones,1,361.65,2023-06-11
62478,Camera,3,1277.74,2023-03-11
62479,Keyboard,1,104.04,2023-12-11
62480,Laptop,1,656.77,2023-02-08
62481,Tablet,1,803.73,2023-08-30
62482,Printer,3,342.48,2023-01-29
62483,Mouse,3,784.09,2023-03-08
62484,Headphones,3,1834.51,2023-06-01
62485,Mouse,2,1580.03,2023-11-16
62486,Keyboard,5,162.36,2023-09-13
62487,Smartphone,5,846.41,2023-05-17
62488,Tablet,2,1321.9,2023-04-12
62489,Tablet,2,109.33,2023-07-12
62490,Keyboard,4,1039.51,2023-09-19
62491,Keyboard,5,1355.57,2023-06-07
62492,Monitor,1,1448.78,2023-03-27
62493,Tablet,3,1400.21,2023-12-28
62494,Printer,3,899.68,2023-09-04
62495,Headphones,2,56.98,2023-11-13
62496,Mouse,2,1192.44,2023-06-12
62497,Keyboard,5,361.69,2023-06-23
62498,Mouse,3,359.93,2023-07-27
62499,Monitor,3,1134.3,2023-08-09
62500,Tablet,4,1089.87,2023-08-17
62501,Monitor,2,1388.91,2023-05-05
62502,Smartphone,2,454.51,2023-08-02
62503,Monitor,1,955.41,2023-02-05
62504,Keyboard,2,742.3,2023-11-14
62505,Speaker,2,723.16,2023-12-26
62506,Monitor,2,441.85,2023-01-11
62507,Printer,3,1138.31,2023-01-26
62508,Mouse,3,86.82,2023-05-05
62509,Camera,5,22.86,2023-02-03
62510,Tablet,5,1859.38,2023-09-16
62511,Printer,3,1045.07,2023-08-10
62512,Printer,5,208.38,2023-08-14
62513,Keyboard,4,123.57,2023-10-04
62514,Mouse,3,246.89,2023-11-20
62515,Mouse,1,1240.4,2023-07-04
62516,Mouse,5,1035.51,2023-11-11
62517,Printer,2,1346.69,2023-06-21
62518,Keyboard,1,1032.12,2023-08-29
62519,Speaker,3,1640.95,2023-01-18
62520,Monitor,4,1101.51,2023-05-24
62521,Keyboard,2,280.02,2023-03-01
62522,Tablet,2,1725.28,2023-04-12
62523,Monitor,1,1474.52,2023-02-17
62524,Printer,5,936.82,2023-02-24
62525,Tablet,5,1611.52,2023-08-05
62526,Laptop,3,926.58,2023-08-26
62527,Camera,1,131.58,2023-09-11
62528,Tablet,5,609.78,2023-03-18
62529,Monitor,1,521.59,2023-02-15
62530,Laptop,5,1013.28,2023-04-14
62531,Mouse,1,1000.5,2023-01-19
62532,Keyboard,4,852.08,2023-12-26
62533,Keyboard,2,1001.12,2023-10-19
62534,Smartphone,2,787.57,2023-04-05
62535,Keyboard,3,1894.29,2023-12-16
62536,Mouse,2,1384.63,2023-01-23
62537,Smartphone,4,103.73,2023-05-17
62538,Speaker,5,1778.43,2023-01-11
62539,Headphones,4,1324.2,2023-02-15
62540,Monitor,3,1661.1,2023-07-05
62541,Headphones,2,1646.61,2023-01-30
62542,Printer,1,247.99,2023-01-28
62543,Headphones,4,976.67,2023-09-22
62544,Speaker,5,427.54,2023-09-17
62545,Speaker,5,633.02,2023-10-12
62546,Mouse,4,411.73,2023-04-12
62547,Speaker,1,1388.62,2023-07-25
62548,Printer,4,1257.2,2023-02-12
62549,Smartphone,5,1240.21,2023-03-17
62550,Monitor,1,1112.09,2023-01-11
62551,Tablet,1,1322.94,2023-07-19
62552,Tablet,4,1487.16,2023-08-18
62553,Tablet,3,103.98,2023-07-12
62554,Monitor,4,440.97,2023-09-20
62555,Headphones,4,389.42,2023-05-28
62556,Smartphone,4,189.28,2023-02-12
62557,Tablet,4,1850.66,2023-03-28
62558,Speaker,4,1523.59,2023-04-09
62559,Keyboard,5,1909.01,2023-12-29
62560,Mouse,2,1861.06,2023-07-19
62561,Headphones,1,1331.65,2023-06-18
62562,Monitor,3,709.47,2023-06-19
62563,Camera,5,1676.74,2023-01-10
62564,Tablet,3,106.94,2023-03-14
62565,Speaker,4,98.55,2023-08-29
62566,Smartphone,5,55.77,2023-08-04
62567,Laptop,1,1226.02,2023-04-25
62568,Keyboard,3,863.43,2023-03-12
62569,Monitor,5,1895.38,2023-07-29
62570,Mouse,2,805.83,2023-11-09
62571,Camera,2,1395.29,2023-03-14
62572,Tablet,4,502.15,2023-04-12
62573,Printer,4,1786.96,2023-04-22
62574,Monitor,4,877.83,2023-05-05
62575,Headphones,5,737.33,2023-05-18
62576,Tablet,4,526.13,2023-07-12
62577,Monitor,5,199.37,2023-07-18
62578,Speaker,4,1690.57,2023-09-22
62579,Tablet,5,1856.76,2023-09-14
62580,Speaker,4,1279.12,2023-05-28
62581,Headphones,1,1197.84,2023-11-27
62582,Tablet,2,216.53,2023-07-17
62583,Smartphone,3,1924.44,2023-12-08
62584,Printer,5,44.13,2023-06-11
62585,Tablet,1,1487.66,2023-07-25
62586,Keyboard,2,946.02,2023-12-22
62587,Smartphone,2,372.35,2023-12-07
62588,Laptop,2,1013.77,2023-04-07
62589,Tablet,4,637.64,2023-12-06
62590,Monitor,2,665.03,2023-04-30
62591,Keyboard,4,801.45,2023-02-28
62592,Monitor,2,1712.22,2023-03-31
62593,Keyboard,1,1786.88,2023-08-04
62594,Printer,3,121.39,2023-02-23
62595,Monitor,5,659.75,2023-09-22
62596,Printer,4,185.85,2023-12-06
62597,Speaker,2,1701.06,2023-02-13
62598,Camera,3,1257.99,2023-01-19
62599,Monitor,2,277.96,2023-12-10
62600,Camera,4,1583.29,2023-05-14
62601,Monitor,4,775.4,2023-06-04
62602,Keyboard,4,91.62,2023-02-15
62603,Monitor,3,1615.71,2023-07-02
62604,Camera,3,1631.4,2023-11-12
62605,Camera,4,542.8,2023-05-03
62606,Camera,5,1175.45,2023-09-03
62607,Tablet,5,1744.24,2023-06-19
62608,Tablet,3,240.55,2023-12-06
62609,Mouse,5,1128.47,2023-07-05
62610,Smartphone,4,1430.79,2023-02-25
62611,Laptop,2,801.16,2023-02-26
62612,Speaker,5,182.96,2023-04-16
62613,Smartphone,1,186.14,2023-09-08
62614,Headphones,5,1018.75,2023-05-27
62615,Monitor,4,788.48,2023-02-13
62616,Printer,2,1043.04,2023-12-06
62617,Camera,1,1263.33,2023-02-14
62618,Mouse,4,1358.98,2023-11-16
62619,Laptop,4,426.98,2023-10-08
62620,Mouse,5,1826.56,2023-03-18
62621,Printer,2,331.8,2023-04-02
62622,Laptop,3,532.66,2023-11-11
62623,Speaker,2,1397.79,2023-02-27
62624,Laptop,5,1480.54,2023-02-10
62625,Tablet,1,1175.1,2023-04-19
62626,Smartphone,1,358.84,2023-06-07
62627,Monitor,4,731.34,2023-04-20
62628,Headphones,1,915.8,2023-08-25
62629,Headphones,3,1121.03,2023-08-11
62630,Speaker,4,596.75,2023-05-21
62631,Mouse,5,499.57,2023-05-10
62632,Speaker,5,1863.21,2023-05-11
62633,Tablet,1,144.12,2023-03-02
62634,Laptop,2,956.62,2023-09-17
62635,Tablet,2,69.27,2023-12-04
62636,Headphones,2,1676.31,2023-10-09
62637,Printer,1,1457.29,2023-06-17
62638,Tablet,2,236.46,2023-05-12
62639,Printer,2,1774.24,2023-10-14
62640,Laptop,5,1872.09,2023-12-08
62641,Camera,3,526.25,2023-03-29
62642,Laptop,4,1586.86,2023-09-23
62643,Smartphone,5,32.24,2023-10-30
62644,Monitor,1,278.43,2023-10-30
62645,Smartphone,1,1786.05,2023-12-22
62646,Camera,5,70.19,2023-06-30
62647,Speaker,1,638.03,2023-07-05
62648,Smartphone,4,286.51,2023-09-10
62649,Tablet,5,1051.91,2023-09-08
62650,Laptop,5,1609.51,2023-10-03
62651,Camera,4,511.93,2023-01-24
62652,Smartphone,1,1593.65,2023-05-26
62653,Monitor,3,414.54,2023-06-21
62654,Smartphone,2,1170.44,2023-04-27
62655,Headphones,4,1580.68,2023-03-23
62656,Camera,1,493.18,2023-01-13
62657,Speaker,3,847.98,2023-10-29
62658,Monitor,5,1791.19,2023-02-20
62659,Smartphone,5,1937.07,2023-01-02
62660,Speaker,2,1213.32,2023-06-03
62661,Laptop,5,166.29,2023-08-01
62662,Tablet,1,1901.11,2023-11-05
62663,Smartphone,4,1699.95,2023-05-26
62664,Tablet,4,679.62,2023-12-21
62665,Laptop,5,1049.83,2023-11-10
62666,Mouse,3,415.95,2023-10-21
62667,Printer,5,1732.01,2023-12-12
62668,Headphones,3,1168.23,2023-12-14
62669,Camera,3,918.74,2023-08-14
62670,Monitor,5,651.38,2023-03-17
62671,Mouse,2,841.61,2023-11-30
62672,Speaker,3,1257.08,2023-11-19
62673,Tablet,4,1525.32,2023-11-28
62674,Monitor,4,1014.55,2023-02-24
62675,Smartphone,2,999.35,2023-02-06
62676,Speaker,3,1782.18,2023-05-10
62677,Speaker,3,1935.72,2023-09-29
62678,Laptop,4,1434.92,2023-05-09
62679,Keyboard,1,488.14,2023-03-23
62680,Tablet,3,940.73,2023-01-24
62681,Headphones,5,758.9,2023-09-16
62682,Tablet,1,1916.26,2023-06-12
62683,Mouse,2,74.87,2023-10-12
62684,Headphones,4,1069.71,2023-07-29
62685,Mouse,2,369.18,2023-03-21
62686,Camera,5,415.37,2023-11-28
62687,Laptop,5,1963.59,2023-06-01
62688,Tablet,1,735.0,2023-04-23
62689,Tablet,2,1778.81,2023-02-10
62690,Smartphone,3,1528.7,2023-10-16
62691,Printer,5,28.06,2023-04-12
62692,Mouse,2,950.62,2023-10-10
62693,Camera,2,676.6,2023-10-17
62694,Headphones,5,1190.66,2023-08-19
62695,Keyboard,3,698.18,2023-08-11
62696,Smartphone,3,1869.79,2023-08-26
62697,Monitor,5,685.74,2023-05-08
62698,Smartphone,2,1906.18,2023-02-03
62699,Monitor,1,1453.33,2023-08-12
62700,Keyboard,1,665.52,2023-08-25
62701,Keyboard,3,1182.69,2023-06-01
62702,Camera,2,1387.25,2023-10-03
62703,Mouse,4,497.12,2023-01-06
62704,Smartphone,5,1573.82,2023-08-10
62705,Camera,4,493.06,2023-08-20
62706,Smartphone,2,1566.31,2023-04-16
62707,Speaker,3,1113.92,2023-08-23
62708,Smartphone,4,253.91,2023-09-12
62709,Headphones,3,623.01,2023-05-15
62710,Monitor,4,293.86,2023-02-25
62711,Smartphone,4,1037.2,2023-08-08
62712,Speaker,3,1486.43,2023-04-19
62713,Headphones,5,1010.89,2023-03-28
62714,Speaker,5,1299.52,2023-09-26
62715,Smartphone,5,1860.09,2023-03-01
62716,Keyboard,2,154.05,2023-08-30
62717,Mouse,3,553.6,2023-12-08
62718,Headphones,4,1092.1,2023-01-25
62719,Mouse,2,1377.76,2023-03-27
62720,Smartphone,1,1992.43,2023-04-24
62721,Keyboard,4,28.58,2023-03-19
62722,Tablet,3,695.56,2023-02-12
62723,Speaker,1,1348.12,2023-09-23
62724,Mouse,2,1373.34,2023-09-17
62725,Speaker,5,166.08,2023-08-03
62726,Printer,1,861.57,2023-11-18
62727,Speaker,1,204.12,2023-02-17
62728,Laptop,1,940.39,2023-12-05
62729,Printer,1,545.87,2023-04-06
62730,Laptop,2,1215.05,2023-10-29
62731,Mouse,4,1172.25,2023-03-23
62732,Camera,2,1498.8,2023-05-15
62733,Keyboard,4,163.09,2023-11-27
62734,Printer,4,1338.33,2023-03-01
62735,Laptop,3,1555.92,2023-03-17
62736,Printer,3,1447.7,2023-04-03
62737,Tablet,3,267.89,2023-06-16
62738,Headphones,1,951.49,2023-04-29
62739,Mouse,1,1240.83,2023-11-07
62740,Keyboard,3,923.48,2023-05-30
62741,Tablet,2,100.3,2023-07-02
62742,Camera,5,1007.3,2023-07-29
62743,Mouse,5,1337.73,2023-06-04
62744,Smartphone,3,716.25,2023-01-06
62745,Printer,1,1202.76,2023-01-09
62746,Monitor,3,446.15,2023-06-16
62747,Laptop,1,1241.06,2023-05-05
62748,Printer,1,1570.11,2023-10-23
62749,Keyboard,2,987.93,2023-03-03
62750,Keyboard,3,723.77,2023-04-17
62751,Headphones,1,991.06,2023-10-02
62752,Speaker,3,1274.5,2023-12-13
62753,Speaker,5,908.43,2023-04-08
62754,Smartphone,4,879.56,2023-12-05
62755,Tablet,1,1318.38,2023-09-15
62756,Keyboard,3,1850.21,2023-02-28
62757,Tablet,3,439.03,2023-11-29
62758,Speaker,3,681.9,2023-05-28
62759,Speaker,1,1161.22,2023-04-05
62760,Laptop,3,948.62,2023-11-11
62761,Headphones,4,1120.38,2023-12-10
62762,Tablet,3,1458.67,2023-09-29
62763,Keyboard,4,1038.02,2023-05-23
62764,Keyboard,2,1615.62,2023-04-16
62765,Speaker,4,991.16,2023-08-25
62766,Mouse,4,702.68,2023-01-06
62767,Headphones,3,294.45,2023-10-06
62768,Headphones,3,44.65,2023-05-28
62769,Printer,4,21.05,2023-04-20
62770,Smartphone,3,299.7,2023-02-21
62771,Laptop,1,1358.84,2023-01-12
62772,Mouse,4,1867.76,2023-07-17
62773,Smartphone,3,1969.84,2023-05-28
62774,Keyboard,1,102.77,2023-05-14
62775,Mouse,3,1772.25,2023-06-16
62776,Tablet,1,540.73,2023-04-07
62777,Camera,4,1915.94,2023-06-28
62778,Speaker,4,1734.79,2023-12-23
62779,Camera,4,1736.38,2023-07-22
62780,Laptop,1,513.19,2023-06-16
62781,Mouse,5,1135.03,2023-01-25
62782,Smartphone,4,1528.27,2023-09-05
62783,Printer,2,1589.08,2023-11-04
62784,Tablet,1,1022.9,2023-03-21
62785,Headphones,4,1937.4,2023-05-29
62786,Printer,4,139.96,2023-05-13
62787,Camera,3,1340.69,2023-05-20
62788,Headphones,1,1980.66,2023-03-17
62789,Camera,2,1133.18,2023-04-30
62790,Laptop,2,1310.48,2023-09-29
62791,Camera,2,743.0,2023-06-09
62792,Monitor,4,1729.01,2023-03-12
62793,Headphones,2,1652.52,2023-05-03
62794,Mouse,5,1479.61,2023-10-10
62795,Mouse,5,284.64,2023-02-12
62796,Tablet,4,454.73,2023-05-07
62797,Printer,5,36.21,2023-03-14
62798,Speaker,2,720.38,2023-04-11
62799,Headphones,3,1676.53,2023-10-15
62800,Camera,3,212.59,2023-04-22
62801,Smartphone,1,987.11,2023-02-14
62802,Camera,3,890.11,2023-07-25
62803,Smartphone,5,17.0,2023-05-20
62804,Laptop,2,611.4,2023-11-29
62805,Smartphone,4,1244.9,2023-04-28
62806,Laptop,2,1079.6,2023-01-26
62807,Monitor,3,1691.82,2023-12-24
62808,Laptop,5,536.12,2023-07-23
62809,Laptop,2,377.06,2023-06-15
62810,Speaker,5,1039.06,2023-03-09
62811,Printer,3,1298.67,2023-10-08
62812,Camera,5,279.26,2023-05-12
62813,Printer,4,1492.24,2023-05-09
62814,Tablet,1,1333.43,2023-08-25
62815,Headphones,1,1501.92,2023-04-16
62816,Tablet,5,1613.39,2023-05-22
62817,Mouse,5,503.85,2023-11-26
62818,Headphones,4,530.54,2023-02-17
62819,Speaker,4,1978.91,2023-08-09
62820,Camera,3,1258.04,2023-01-27
62821,Speaker,1,1355.74,2023-10-24
62822,Monitor,2,214.43,2023-07-19
62823,Keyboard,5,591.67,2023-06-10
62824,Headphones,2,209.63,2023-01-22
62825,Headphones,4,1220.46,2023-11-06
62826,Keyboard,1,844.06,2023-01-02
62827,Tablet,2,235.16,2023-06-18
62828,Monitor,1,385.57,2023-02-16
62829,Monitor,5,1746.93,2023-02-11
62830,Smartphone,4,735.74,2023-07-26
62831,Headphones,2,594.72,2023-05-16
62832,Smartphone,4,1085.31,2023-03-01
62833,Keyboard,4,1933.01,2023-09-23
62834,Mouse,4,1554.61,2023-10-31
62835,Speaker,3,1752.82,2023-08-07
62836,Mouse,5,1461.68,2023-10-21
62837,Speaker,4,407.71,2023-04-20
62838,Printer,4,1159.68,2023-02-17
62839,Tablet,4,1284.84,2023-03-03
62840,Keyboard,4,1398.67,2023-05-13
62841,Camera,3,1898.13,2023-05-03
62842,Smartphone,5,1469.47,2023-09-25
62843,Mouse,1,1008.72,2023-04-28
62844,Headphones,1,980.09,2023-05-04
62845,Tablet,4,710.6,2023-08-16
62846,Camera,2,1814.8,2023-10-16
62847,Speaker,2,201.88,2023-01-10
62848,Smartphone,3,1513.62,2023-12-15
62849,Printer,4,1302.27,2023-10-21
62850,Printer,1,127.34,2023-02-18
62851,Monitor,4,1052.16,2023-11-29
62852,Smartphone,4,553.02,2023-07-20
62853,Monitor,3,1664.79,2023-05-27
62854,Laptop,2,621.13,2023-02-28
62855,Headphones,1,1413.28,2023-05-13
62856,Camera,4,1896.71,2023-06-18
62857,Tablet,4,526.14,2023-02-04
62858,Smartphone,3,823.32,2023-11-29
62859,Speaker,5,163.98,2023-10-26
62860,Monitor,3,1966.52,2023-12-16
62861,Headphones,4,1564.62,2023-04-02
62862,Monitor,5,1538.82,2023-12-30
62863,Mouse,4,1234.88,2023-07-25
62864,Headphones,5,1194.07,2023-02-08
62865,Tablet,2,699.81,2023-10-28
62866,Headphones,5,1847.66,2023-01-26
62867,Tablet,3,1943.21,2023-03-03
62868,Headphones,3,932.77,2023-10-25
62869,Printer,1,21.62,2023-12-19
62870,Headphones,3,676.86,2023-02-24
62871,Smartphone,4,1208.76,2023-08-20
62872,Monitor,3,863.79,2023-06-01
62873,Headphones,4,14.91,2023-09-24
62874,Tablet,3,646.8,2023-07-25
62875,Smartphone,2,1126.99,2023-06-24
62876,Laptop,4,856.26,2023-06-06
62877,Headphones,5,1864.33,2023-08-27
62878,Mouse,1,280.59,2023-03-25
62879,Laptop,4,791.76,2023-06-28
62880,Laptop,4,524.92,2023-11-19
62881,Mouse,3,743.95,2023-07-08
62882,Monitor,4,615.26,2023-08-21
62883,Laptop,4,1594.28,2023-11-10
62884,Laptop,4,243.23,2023-12-15
62885,Headphones,4,35.47,2023-09-19
62886,Tablet,5,1191.08,2023-10-28
62887,Camera,4,321.51,2023-05-22
62888,Headphones,4,1078.31,2023-03-10
62889,Laptop,3,1438.22,2023-09-08
62890,Headphones,5,1736.35,2023-04-05
62891,Camera,4,208.05,2023-04-04
62892,Mouse,5,1762.16,2023-01-24
62893,Laptop,2,398.52,2023-11-10
62894,Mouse,4,1651.9,2023-03-08
62895,Speaker,3,521.32,2023-11-22
62896,Headphones,1,1100.02,2023-02-27
62897,Printer,1,834.76,2023-04-26
62898,Laptop,1,1966.28,2023-08-07
62899,Tablet,1,28.86,2023-05-02
62900,Keyboard,4,70.15,2023-04-12
62901,Keyboard,5,1860.34,2023-04-27
62902,Printer,5,1868.88,2023-07-08
62903,Keyboard,1,282.54,2023-04-22
62904,Mouse,2,851.11,2023-06-03
62905,Keyboard,5,952.72,2023-04-16
62906,Mouse,5,1466.74,2023-03-28
62907,Monitor,5,28.6,2023-04-26
62908,Keyboard,3,1548.94,2023-06-14
62909,Headphones,5,1666.61,2023-01-11
62910,Printer,5,1132.11,2023-03-29
62911,Headphones,4,1691.16,2023-10-18
62912,Smartphone,1,721.44,2023-08-15
62913,Printer,5,735.03,2023-04-27
62914,Speaker,3,107.31,2023-06-19
62915,Headphones,3,1690.11,2023-07-07
62916,Keyboard,5,1343.79,2023-11-22
62917,Tablet,3,1536.34,2023-12-23
62918,Laptop,1,986.67,2023-07-18
62919,Speaker,5,95.22,2023-12-15
62920,Keyboard,1,1327.3,2023-03-15
62921,Headphones,1,1960.0,2023-06-18
62922,Headphones,5,1774.79,2023-03-15
62923,Printer,1,1056.58,2023-03-19
62924,Monitor,4,1068.18,2023-05-12
62925,Headphones,3,1023.84,2023-03-28
62926,Camera,2,1609.5,2023-05-11
62927,Tablet,1,453.3,2023-09-30
62928,Laptop,1,859.13,2023-02-26
62929,Laptop,5,1930.09,2023-12-30
62930,Keyboard,5,415.47,2023-09-12
62931,Smartphone,4,748.7,2023-03-30
62932,Tablet,3,1173.24,2023-09-03
62933,Smartphone,5,709.54,2023-07-22
62934,Mouse,2,1595.36,2023-08-29
62935,Smartphone,1,1160.68,2023-10-11
62936,Mouse,4,1779.21,2023-11-13
62937,Keyboard,2,832.94,2023-03-27
62938,Smartphone,4,1633.86,2023-03-08
62939,Tablet,2,1507.87,2023-07-04
62940,Tablet,3,1637.84,2023-05-07
62941,Smartphone,5,152.41,2023-07-03
62942,Tablet,1,1497.2,2023-01-28
62943,Keyboard,5,481.3,2023-12-07
62944,Monitor,5,369.33,2023-12-27
62945,Speaker,1,442.71,2023-09-01
62946,Laptop,4,353.41,2023-03-02
62947,Mouse,1,285.97,2023-01-30
62948,Printer,3,64.85,2023-04-14
62949,Mouse,5,414.95,2023-06-13
62950,Printer,1,1221.22,2023-10-20
62951,Smartphone,3,159.34,2023-08-03
62952,Mouse,4,525.28,2023-03-22
62953,Keyboard,3,732.12,2023-04-04
62954,Monitor,4,1570.7,2023-10-18
62955,Laptop,4,299.0,2023-09-16
62956,Headphones,1,1234.65,2023-08-29
62957,Camera,5,1629.06,2023-11-20
62958,Printer,4,1282.05,2023-07-23
62959,Smartphone,2,16.21,2023-03-27
62960,Mouse,4,1365.74,2023-01-18
62961,Laptop,5,388.46,2023-07-02
62962,Laptop,1,967.51,2023-08-05
62963,Speaker,2,1079.73,2023-03-05
62964,Tablet,3,534.27,2023-09-01
62965,Headphones,3,1638.34,2023-07-24
62966,Keyboard,2,771.67,2023-12-25
62967,Headphones,3,1916.0,2023-06-26
62968,Headphones,5,878.64,2023-11-14
62969,Headphones,3,1292.77,2023-09-15
62970,Keyboard,3,1799.53,2023-09-12
62971,Laptop,4,346.71,2023-07-12
62972,Monitor,5,440.48,2023-02-07
62973,Speaker,5,885.92,2023-04-18
62974,Camera,1,1647.02,2023-07-30
62975,Speaker,4,1614.05,2023-07-03
62976,Smartphone,5,1672.69,2023-11-13
62977,Headphones,5,643.62,2023-08-22
62978,Keyboard,5,260.65,2023-12-14
62979,Tablet,2,703.54,2023-09-04
62980,Headphones,5,855.89,2023-01-05
62981,Camera,4,88.24,2023-07-27
62982,Camera,2,697.64,2023-12-06
62983,Printer,2,1394.42,2023-11-07
62984,Keyboard,1,1725.28,2023-02-20
62985,Smartphone,5,475.17,2023-03-29
62986,Headphones,3,206.46,2023-10-08
62987,Speaker,3,1954.55,2023-06-15
62988,Mouse,1,917.02,2023-12-14
62989,Printer,3,1340.39,2023-08-27
62990,Monitor,3,1420.63,2023-04-20
62991,Headphones,3,45.08,2023-04-09
62992,Tablet,1,914.51,2023-05-17
62993,Headphones,2,37.78,2023-11-30
62994,Keyboard,1,1385.48,2023-01-17
62995,Tablet,3,1926.49,2023-08-31
62996,Camera,5,933.8,2023-12-24
62997,Keyboard,1,1139.32,2023-11-24
62998,Smartphone,2,102.73,2023-05-30
62999,Laptop,4,1265.38,2023-01-23
63000,Headphones,5,1420.01,2023-04-30
63001,Camera,2,227.43,2023-03-23
63002,Mouse,3,201.63,2023-01-16
63003,Headphones,1,1086.7,2023-10-29
63004,Mouse,1,1467.3,2023-07-21
63005,Tablet,5,1195.43,2023-12-19
63006,Laptop,1,1405.49,2023-05-25
63007,Tablet,4,43.61,2023-01-31
63008,Printer,3,1275.95,2023-12-25
63009,Monitor,2,1548.61,2023-10-21
63010,Tablet,1,760.47,2023-01-13
63011,Smartphone,3,464.85,2023-08-26
63012,Printer,4,64.78,2023-08-24
63013,Keyboard,5,901.52,2023-09-15
63014,Smartphone,2,24.69,2023-09-04
63015,Smartphone,4,658.52,2023-03-05
63016,Monitor,4,1822.93,2023-08-22
63017,Mouse,4,1619.55,2023-10-14
63018,Camera,1,1360.22,2023-08-29
63019,Printer,2,1789.52,2023-10-26
63020,Camera,1,1061.43,2023-08-07
63021,Mouse,5,422.43,2023-11-28
63022,Laptop,4,682.02,2023-08-17
63023,Headphones,4,842.11,2023-04-21
63024,Keyboard,2,1490.43,2023-06-03
63025,Smartphone,4,506.32,2023-02-19
63026,Headphones,2,957.75,2023-06-29
63027,Speaker,2,1327.57,2023-07-30
63028,Mouse,2,1056.88,2023-09-20
63029,Laptop,3,1588.98,2023-05-22
63030,Tablet,4,738.57,2023-03-29
63031,Mouse,3,401.24,2023-10-23
63032,Printer,1,1832.16,2023-06-05
63033,Printer,4,1443.54,2023-09-18
63034,Mouse,3,284.76,2023-02-05
63035,Smartphone,2,1791.64,2023-01-27
63036,Monitor,1,1570.31,2023-07-19
63037,Monitor,2,1532.56,2023-10-24
63038,Camera,3,245.4,2023-04-09
63039,Laptop,2,254.02,2023-08-01
63040,Mouse,2,1221.84,2023-07-09
63041,Printer,1,1719.41,2023-09-02
63042,Tablet,4,412.39,2023-01-08
63043,Monitor,4,640.49,2023-08-03
63044,Smartphone,5,748.05,2023-09-23
63045,Printer,3,1084.55,2023-09-08
